[2025-04-22 09:31:46] info: 	z2m: Logging to console, file (filename: log.log)
[2025-04-22 09:32:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 3', payload '{"ac_frequency":60,"current":0,"energy":0.11,"last_seen":"2025-04-22T15:32:26.585Z","linkquality":160,"power":0,"power_factor":0,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.3}'
[2025-04-22 09:32:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 3', payload '{"ac_frequency":60,"current":0,"energy":0.11,"last_seen":"2025-04-22T15:32:26.585Z","linkquality":160,"power":0,"power_factor":0,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.3}'
[2025-04-22 09:32:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":30.84,"last_seen":"2025-04-22T15:32:32.052Z","linkquality":29,"temperature":26.95,"voltage":2900}'
[2025-04-22 09:32:40] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Green House', payload '{"battery":100,"humidity":24.26,"last_seen":"2025-04-22T15:32:40.382Z","linkquality":98,"temperature":25.33,"voltage":3000}'
[2025-04-22 09:32:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:32:49.926Z","linkquality":29,"power":1.4,"power_factor":0.43,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:33:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:33:05.508Z","linkquality":29,"power":1.4,"power_factor":0.43,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:33:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 1', payload '{"ac_frequency":60,"current":0,"energy":1.7,"last_seen":"2025-04-22T15:33:24.915Z","linkquality":65,"power":0,"power_factor":0,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.5}'
[2025-04-22 09:33:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 1', payload '{"ac_frequency":60,"current":0,"energy":1.7,"last_seen":"2025-04-22T15:33:24.915Z","linkquality":65,"power":0,"power_factor":0,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.5}'
[2025-04-22 09:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 3', payload '{"ac_frequency":60,"current":0,"energy":0.11,"last_seen":"2025-04-22T15:33:48.571Z","linkquality":156,"power":0,"power_factor":0,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.3}'
[2025-04-22 09:34:46] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 1', payload '{"ac_frequency":60,"current":0,"energy":1.7,"last_seen":"2025-04-22T15:34:46.937Z","linkquality":65,"power":0,"power_factor":0,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.5}'
[2025-04-22 09:35:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:35:32.532Z","linkquality":29,"power":1.4,"power_factor":0.5,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:35:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:35:37.509Z","linkquality":10,"power":1.4,"power_factor":0.45,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:36:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 4', payload '{"ac_frequency":60,"current":0.71,"energy":29.82,"last_seen":"2025-04-22T15:36:13.498Z","linkquality":43,"power":62.2,"power_factor":0.74,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.7}'
[2025-04-22 09:36:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 4', payload '{"ac_frequency":60,"current":0.71,"energy":29.82,"last_seen":"2025-04-22T15:36:13.498Z","linkquality":43,"power":62.2,"power_factor":0.74,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.7}'
[2025-04-22 09:36:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:36:24.952Z","linkquality":18,"power":1.4,"power_factor":0.45,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:36:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T15:36:24.952Z","linkquality":18,"power":1.4,"power_factor":0.45,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 09:36:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Motion 1', payload '{"battery":100,"battery_low":false,"last_seen":"2025-04-22T15:36:32.871Z","linkquality":153,"occupancy":true,"voltage":3000}'
[2025-04-22 09:36:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":30.84,"last_seen":"2025-04-22T15:36:47.925Z","linkquality":25,"temperature":26.95,"voltage":2900}'
[2025-04-22 09:36:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":30.84,"last_seen":"2025-04-22T15:36:48.919Z","linkquality":29,"temperature":26.95,"voltage":2900}'
[2025-04-22 09:36:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":30.84,"last_seen":"2025-04-22T15:36:49.940Z","linkquality":29,"temperature":26.95,"voltage":2900}'
[2025-04-22 09:37:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 3', payload '{"ac_frequency":60,"current":0,"energy":0.11,"last_seen":"2025-04-22T15:37:26.561Z","linkquality":153,"power":0,"power_factor":0,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.3}'
[2025-04-22 09:37:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":30.84,"last_seen":"2025-04-22T15:37:32.025Z","linkquality":29,"temperature":27.51,"voltage":2900}'
[2025-04-22 09:37:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Motion 1', payload '{"battery":100,"battery_low":false,"last_seen":"2025-04-22T15:37:53.084Z","linkquality":163,"occupancy":false,"voltage":3000}'
[2025-04-22 09:38:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Pantry', payload '{"battery":100,"humidity":25.53,"last_seen":"2025-04-22T15:38:21.682Z","linkquality":47,"temperature":21.69,"voltage":3000}'
[2025-04-22 09:38:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Pantry', payload '{"battery":100,"humidity":24.17,"last_seen":"2025-04-22T15:38:21.807Z","linkquality":47,"temperature":21.69,"voltage":3000}'
[2025-04-22 09:38:24] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 1', payload '{"ac_frequency":60,"current":0,"energy":1.7,"last_seen":"2025-04-22T15:38:24.915Z","linkquality":69,"power":0,"power_factor":0,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.5}'
[2025-04-22 09:38:58] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 4', payload '{"ac_frequency":60,"current":0.71,"energy":29.82,"last_seen":"2025-04-22T15:38:58.565Z","linkquality":51,"power":62.2,"power_factor":0.74,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.7}'
