[2025-04-22 08:31:15] info: 	z2m: Logging to console, file (filename: log.log)
[2025-04-22 08:31:16] info: 	z2m: Plug 4 (0x282c02bfffee2a4b): 3RSP02028BZ - Third Reality Zigbee / BLE smart plug with power (Router)
[2025-04-22 08:31:16] info: 	z2m: Plug 2 (0x282c02bfffec9a39): 3RSP02028BZ - Third Reality Zigbee / BLE smart plug with power (Router)
[2025-04-22 08:31:16] info: 	z2m: Plug 3 (0x282c02bfffecf0c6): 3RSP02028BZ - Third Reality Zigbee / BLE smart plug with power (Router)
[2025-04-22 08:31:16] info: 	z2m: Temperature Green House (0xa4c138322c1c566d): WSD500A - Tuya Temperature & humidity sensor (EndDevice)
[2025-04-22 08:31:16] info: 	z2m: Gate Contact Sensor (0x00158d008b6980d9): MCCGQ11LM - Aqara Door and window sensor (EndDevice)
[2025-04-22 08:31:16] info: 	z2m: Currently 12 devices are joined.
[2025-04-22 08:31:16] info: 	z2m: Connecting to MQTT server at mqtt://mosquitto:1883
[2025-04-22 08:31:16] info: 	z2m: Connected to MQTT server
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2025-04-22 08:31:16] info: 	z2m: Started frontend on port 8080
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Office', payload '{"battery":100,"humidity":23.54,"last_seen":"2025-04-22T05:55:07.016Z","linkquality":185,"temperature":23.65,"voltage":3000}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Livingroom', payload '{"battery":100,"humidity":24.45,"last_seen":"2025-04-22T05:42:16.486Z","linkquality":83,"temperature":23,"voltage":2900}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Pantry', payload '{"battery":100,"humidity":23.17,"last_seen":"2025-04-22T05:42:23.862Z","linkquality":185,"temperature":23.05,"voltage":3000}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Motion 1', payload '{"battery":100,"battery_low":false,"last_seen":"2025-04-22T05:45:04.747Z","linkquality":80,"occupancy":false,"voltage":3000}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Motion 2', payload '{"battery":100,"battery_low":false,"last_seen":"2025-03-15T06:00:10.577Z","linkquality":83,"occupancy":true,"voltage":3000}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 1', payload '{"ac_frequency":60,"current":0,"energy":1.7,"last_seen":"2025-04-22T05:54:47.027Z","linkquality":25,"power":0,"power_factor":0,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.5}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature chickens!', payload '{"battery":100,"humidity":23.37,"last_seen":"2025-04-22T05:57:37.872Z","linkquality":18,"temperature":11.14,"voltage":2900}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 4', payload '{"ac_frequency":60,"current":0.73,"energy":29.23,"last_seen":"2025-04-22T05:57:17.407Z","linkquality":182,"power":65.5,"power_factor":0.74,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":118.7}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 2', payload '{"ac_frequency":60,"current":0.04,"energy":2.75,"last_seen":"2025-04-22T05:56:24.998Z","linkquality":18,"power":2.6,"power_factor":0.43,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Plug 3', payload '{"ac_frequency":60,"current":0,"energy":0.11,"last_seen":"2025-04-22T05:57:26.478Z","linkquality":189,"power":0,"power_factor":0,"power_on_behavior":null,"state":"ON","update":{"installed_version":268513372,"latest_version":268513372,"state":"idle"},"voltage":119.9}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Temperature Green House', payload '{"battery":100,"humidity":27.43,"last_seen":"2025-04-22T05:47:50.409Z","linkquality":185,"temperature":13.65,"voltage":3000}'
[2025-04-22 08:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gate Contact Sensor', payload '{"battery":100,"contact":true,"device_temperature":15,"last_seen":"2025-04-22T05:41:51.485Z","linkquality":61,"power_outage_count":144,"trigger_count":0,"voltage":3115}'
[2025-04-22 08:31:16] info: 	z2m: Zigbee2MQTT started!
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b0024c3d00b/connection_state/config', payload '{"device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"device_class":"connectivity","entity_category":"diagnostic","name":"Connection state","object_id":"zigbee2mqtt_bridge_connection_state","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"payload_off":"offline","payload_on":"online","state_topic":"zigbee2mqtt/bridge/state","unique_id":"bridge_0x00124b0024c3d00b_connection_state_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b0024c3d00b/restart_required/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"device_class":"problem","enabled_by_default":false,"entity_category":"diagnostic","name":"Restart required","object_id":"zigbee2mqtt_bridge_restart_required","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b0024c3d00b_restart_required_zigbee2mqtt","value_template":"{{ value_json.restart_required }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/1221051039810110150109113116116_0x00124b0024c3d00b/restart/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/restart","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"device_class":"restart","name":"Restart","object_id":"zigbee2mqtt_bridge_restart","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"payload_press":"","unique_id":"bridge_0x00124b0024c3d00b_restart_zigbee2mqtt"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/1221051039810110150109113116116_0x00124b0024c3d00b/log_level/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_template":"{\"options\": {\"advanced\": {\"log_level\": \"{{ value }}\" } } }","command_topic":"zigbee2mqtt/bridge/request/options","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"entity_category":"config","name":"Log level","object_id":"zigbee2mqtt_bridge_log_level","options":["error","warning","info","debug"],"origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b0024c3d00b_log_level_zigbee2mqtt","value_template":"{{ value_json.log_level | lower }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b0024c3d00b/version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"entity_category":"diagnostic","icon":"mdi:zigbee","name":"Version","object_id":"zigbee2mqtt_bridge_version","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b0024c3d00b_version_zigbee2mqtt","value_template":"{{ value_json.version }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b0024c3d00b/coordinator_version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:chip","name":"Coordinator version","object_id":"zigbee2mqtt_bridge_coordinator_version","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b0024c3d00b_coordinator_version_zigbee2mqtt","value_template":"{{ value_json.coordinator.meta.revision }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b0024c3d00b/network_map/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"enabled_by_default":false,"entity_category":"diagnostic","json_attributes_template":"{{ value_json.data.value | tojson }}","json_attributes_topic":"zigbee2mqtt/bridge/response/networkmap","name":"Network map","object_id":"zigbee2mqtt_bridge_network_map","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/response/networkmap","unique_id":"bridge_0x00124b0024c3d00b_network_map_zigbee2mqtt","value_template":"{{ now().strftime('%Y-%m-%d %H:%M:%S') }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/1221051039810110150109113116116_0x00124b0024c3d00b/permit_join/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/permit_join","device":{"hw_version":"zStack3x0 20230507","identifiers":["zigbee2mqtt_bridge_0x00124b0024c3d00b"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.1.1"},"icon":"mdi:human-greeting-proximity","name":"Permit join","object_id":"zigbee2mqtt_bridge_permit_join","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"payload_off":"{\"time\": 0}","payload_on":"{\"time\": 254}","state_off":"false","state_on":"true","state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b0024c3d00b_permit_join_zigbee2mqtt","value_template":"{{ value_json.permit_join | lower }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/battery/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"battery","enabled_by_default":true,"entity_category":"diagnostic","object_id":"temperature_office_battery","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_battery_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.battery }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/temperature/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"temperature","enabled_by_default":true,"object_id":"temperature_office_temperature","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_temperature_zigbee2mqtt","unit_of_measurement":"°C","value_template":"{{ value_json.temperature }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/humidity/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"humidity","enabled_by_default":true,"object_id":"temperature_office_humidity","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_humidity_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.humidity }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/voltage/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"voltage","enabled_by_default":false,"entity_category":"diagnostic","object_id":"temperature_office_voltage","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_voltage_zigbee2mqtt","unit_of_measurement":"mV","value_template":"{{ value_json.voltage }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"temperature_office_linkquality","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138d142fa6125/last_seen/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138d142fa6125"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Office","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"timestamp","enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:clock","name":"Last seen","object_id":"temperature_office_last_seen","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Temperature Office","unique_id":"0xa4c138d142fa6125_last_seen_zigbee2mqtt","value_template":"{{ value_json.last_seen }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/battery/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"battery","enabled_by_default":true,"entity_category":"diagnostic","object_id":"temperature_livingroom_battery","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_battery_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.battery }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/temperature/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"temperature","enabled_by_default":true,"object_id":"temperature_livingroom_temperature","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_temperature_zigbee2mqtt","unit_of_measurement":"°C","value_template":"{{ value_json.temperature }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/humidity/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"humidity","enabled_by_default":true,"object_id":"temperature_livingroom_humidity","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_humidity_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.humidity }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/voltage/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"voltage","enabled_by_default":false,"entity_category":"diagnostic","object_id":"temperature_livingroom_voltage","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_voltage_zigbee2mqtt","unit_of_measurement":"mV","value_template":"{{ value_json.voltage }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"temperature_livingroom_linkquality","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138695f3b3476/last_seen/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138695f3b3476"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Livingroom","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"timestamp","enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:clock","name":"Last seen","object_id":"temperature_livingroom_last_seen","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Temperature Livingroom","unique_id":"0xa4c138695f3b3476_last_seen_zigbee2mqtt","value_template":"{{ value_json.last_seen }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138f845ec194a/battery/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138f845ec194a"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Pantry","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"battery","enabled_by_default":true,"entity_category":"diagnostic","object_id":"temperature_pantry_battery","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Pantry","unique_id":"0xa4c138f845ec194a_battery_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.battery }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138f845ec194a/temperature/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138f845ec194a"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Pantry","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"temperature","enabled_by_default":true,"object_id":"temperature_pantry_temperature","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Pantry","unique_id":"0xa4c138f845ec194a_temperature_zigbee2mqtt","unit_of_measurement":"°C","value_template":"{{ value_json.temperature }}"}'
[2025-04-22 08:31:21] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c138f845ec194a/humidity/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c138f845ec194a"],"manufacturer":"Tuya","model":"Temperature & humidity sensor","model_id":"WSD500A","name":"Temperature Pantry","via_device":"zigbee2mqtt_bridge_0x00124b0024c3d00b"},"device_class":"humidity","enabled_by_default":true,"object_id":"temperature_pantry_humidity","origin":{"name":"Zigbee2MQTT","sw":"2.1.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Temperature Pantry","unique_id":"0xa4c138f845ec194a_humidity_zigbee2mqtt","unit_of_measurement":"%","value_template":"{{ value_json.humidity }}"}'
